Q,Q0,dL,dH-dL,a,b,dmin,dmax-dmin,Objective
0.724867,0.549136,-0.126008,0.0265394,1.06624,2.01225,-0.0415663,0.304114,0.6144
0.722296,0.55286,0.890112,0.963724,2.42691,1.84651,0.0406065,0.54453,0.371286
0.79412,0.580598,0.142532,0.234789,2.02423,3.99842,0.76884,0.407978,0.887848
0.750299,0.260999,0.028942,0.50943,1.6181,1.74736,0.657146,0.636177,0.839238
0.569645,0.662688,0.463083,0.827228,2.92659,3.7721,0.639249,0.247633,0.742197
0.210179,0.440478,0.287078,0.255494,1.80994,2.33041,0.586184,0.947747,0.297363
0.558069,0.988345,0.0853042,0.226721,0.843312,0.870279,0.378569,0.338192,0.629078
0.253476,0.539341,0.606824,0.465031,1.60892,1.5025,0.572411,0.817844,0.122127
0.611348,0.596997,0.765517,0.380544,1.82584,2.86812,0.430676,0.983442,0.400847
0.400497,0.205999,0.507369,0.120072,1.85243,3.01399,0.887292,0.822135,0.597766
0.942097,0.691628,0.00968749,0.0611074,2.99279,0.833969,0.500764,0.147454,0.884297
0.941767,0.814458,0.810004,0.275836,3.29487,1.89167,0.864638,0.810528,0.69556
0.936839,0.572024,0.824521,0.623935,3.72391,1.29152,0.840154,0.56242,0.702834
0.568428,0.645131,0.131436,0.565222,1.61113,1.23889,0.131871,0.300821,0.467725
0.514476,0.857052,-0.0172979,0.256485,1.16622,2.51666,0.412119,0.172187,1.89702
0.218349,0.636894,-0.161143,0.882129,1.28458,3.18974,0.149002,0.456798,0.294003
0.217267,0.725704,-0.0806672,0.850678,2.00144,3.20716,0.713632,0.591156,0.814174
0.588297,0.344648,0.263749,0.544694,3.79152,3.67615,0.185263,0.919164,0.516745
0.566356,0.641991,0.51881,0.906516,3.03822,2.26149,0.904904,0.261398,1.23527
0.47336,0.724262,0.417631,0.109435,3.59251,2.76214,0.134437,0.607226,0.265639
0.777118,0.616456,0.0700038,0.269217,1.1336,2.76978,0.946659,0.0275895,5.8664
0.276158,0.771106,-0.159794,0.915342,3.48086,1.02493,0.207312,0.658499,0.652317
0.724079,0.45193,0.630846,0.194513,3.64068,1.48129,0.272056,0.513018,0.515912
0.526612,0.643879,0.139992,0.436402,1.03316,2.45832,0.0924058,0.48686,0.336469
0.981261,0.513982,0.131323,0.789623,2.9705,1.3571,0.976929,0.239885,0.786835
0.977674,0.257179,0.300879,0.0362611,2.21726,2.11556,0.324391,0.259861,0.701984
0.335529,0.269953,0.684734,0.822007,3.39423,3.35948,-0.0242531,0.567582,0.343414
0.434429,0.835577,0.879257,0.455454,1.68847,3.07904,0.789221,0.685526,0.222368
0.320499,0.216446,0.96207,0.215468,1.23247,3.52759,-0.194081,0.535489,0.705122
0.938701,0.763956,0.520602,0.744217,1.79725,3.8651,0.794294,0.197925,0.750781
0.378631,0.567016,0.144661,0.735857,2.97243,2.15968,0.100352,0.35025,0.264103
0.508792,0.548975,0.541926,0.079556,1.92655,3.07003,0.235741,0.790613,0.294395
0.931488,0.351983,0.505808,0.755782,3.0501,3.55599,0.166887,0.535231,0.65159
0.694899,0.776513,0.188163,0.774986,3.95228,2.70621,-0.0754254,0.769181,0.514581
0.558785,0.777441,0.267981,0.0368904,2.80614,1.7383,0.621053,0.956465,0.621209
0.758263,0.657403,0.996653,0.264777,1.03681,1.01005,0.464767,0.182526,0.351476
0.302231,0.490922,-0.142759,0.940537,1.39385,2.77262,0.856221,0.453186,2.29571
0.296173,0.422301,-0.17311,0.0423913,1.41172,2.84807,0.264615,0.404261,0.871138
0.945271,0.570248,-0.157929,0.0154539,1.65051,2.79876,0.800937,0.508683,0.777322
0.689791,0.375612,0.832448,0.856754,2.22388,3.64539,0.607691,0.0266039,1.00615
0.755196,0.60796,0.431586,0.947585,2.80354,3.16353,0.993679,0.0966043,2.83244
0.522569,0.39658,-0.0303107,0.483343,3.88977,2.01783,0.851811,0.54168,1.60898
0.665262,0.623579,-0.121334,0.968019,3.26155,2.79684,0.112872,0.735916,0.659212
0.783953,0.911422,0.104994,0.735723,2.28389,2.83286,-0.00662372,0.971024,0.580269
0.599895,0.70358,0.454832,0.902578,2.36239,1.27089,0.00154052,0.197621,0.40139
0.757992,0.295234,0.881095,0.639991,2.98145,3.11979,0.330051,0.913482,0.52553
0.271314,0.609178,-0.134139,0.642718,1.63486,1.65526,0.217125,0.0304447,5.42127
0.667105,0.55316,-0.0941188,0.969041,2.31687,1.97363,0.0990192,0.382009,0.71409
0.512232,0.520119,0.504063,0.668457,1.51584,2.48585,0.0694068,0.977519,0.277739
0.861852,0.58935,-0.0756136,0.935077,1.8807,1.92225,0.993277,0.010314,4.0259
0.68017,0.470525,-0.143605,0.737201,3.95244,3.5148,0.873229,0.836699,0.979171
0.95887,0.57092,0.741458,0.965436,2.11422,3.82279,0.565088,0.0907815,0.619945
0.481673,0.424064,0.875826,0.953891,3.16099,3.05392,0.452476,0.960589,0.303013
0.314208,0.603627,0.802519,0.0392537,0.990836,3.32481,0.986416,0.624982,0.197992
0.36473,0.340914,0.00662125,0.0499822,2.28092,2.85697,-0.0362198,0.222066,0.217398
0.605135,0.736351,-0.00167984,0.0532788,3.72035,3.34938,0.952152,0.132865,29.0508
0.454305,0.726785,-0.0716179,0.0906845,3.377,0.813016,0.863915,0.26646,6.96655
0.25475,0.725013,0.779574,0.516863,2.80779,2.21017,0.297469,0.770149,0.268863
0.226978,0.616469,0.537448,0.373479,1.83991,2.27748,0.0291222,0.771575,0.297814
0.669649,0.687058,0.392833,0.348127,2.62892,2.6709,0.366376,0.0305822,0.384258
0.488583,0.294729,-0.108738,0.0190301,1.37977,1.25103,0.762929,0.570204,1.42578
0.583577,0.69692,0.37045,0.781223,3.21592,1.60183,-0.196013,0.691487,0.333823
0.859682,0.758935,0.389868,0.0260841,2.99198,2.71797,0.913422,0.0601878,2.32974
0.672592,0.831755,-0.0320429,0.859952,3.48463,3.30364,0.188468,0.92109,0.613732
0.688418,0.332726,0.754986,0.94667,1.54727,0.850591,0.435035,0.324651,0.417852
0.295646,0.970261,0.102882,0.808226,1.6255,2.61222,0.348252,0.546023,0.108112
0.261877,0.490997,0.619457,0.613476,1.27877,1.98502,0.736645,0.535805,0.203614
0.955051,0.914794,0.794931,0.671178,1.33521,1.98172,0.994303,0.286698,0.712467
0.872267,0.549404,0.556285,0.57967,1.81893,1.26111,0.64568,0.40931,0.693448
0.551566,0.596883,0.209144,0.0874937,0.965388,2.89028,0.232802,0.531478,0.405863
0.874884,0.966393,0.487385,0.104764,3.70023,1.53978,0.821456,0.753982,0.721048
0.374114,0.629769,0.678237,0.615894,3.10354,3.76827,0.702034,0.56615,0.271185
0.349057,0.438779,0.393375,0.427402,1.18976,3.08901,0.591893,0.701653,0.303013
0.676084,0.477268,0.316133,0.359242,1.35434,0.990179,0.557871,0.892172,0.652635
0.953352,0.963038,0.837881,0.810869,2.25005,3.35784,0.47374,0.494261,0.655242
0.2295,0.437254,-0.141922,0.434999,1.97842,1.37741,0.913694,0.647503,1.68982
0.342209,0.753972,0.0785022,0.918538,3.13917,1.06033,0.569649,0.0153742,3.16289
0.917592,0.544162,0.524611,0.170183,3.28622,1.72862,0.575484,0.120825,0.722194
0.411618,0.555967,0.938183,0.545758,3.22094,1.4521,0.520743,0.540074,0.210117
0.67795,0.890646,0.697178,0.679979,1.48336,2.9886,0.0804247,0.0808717,0.991596
0.381315,0.513494,-0.0178278,0.240209,3.08256,1.93719,0.0618453,0.29469,0.524775
0.742913,0.476005,-0.1084,0.571716,1.93978,3.12524,0.798803,0.744492,0.86893
0.400024,0.612995,0.948573,0.255691,1.51054,1.69694,0.23934,0.731737,0.281755
0.986253,0.33427,0.271931,0.176728,0.805592,1.80036,0.963579,0.144608,0.790827
0.681788,0.855932,0.0416652,0.49328,3.86644,3.36163,0.911282,0.825119,0.875232
0.392381,0.443401,-0.104587,0.193621,2.036,1.36247,0.826149,0.0461606,3.71531
0.55092,0.89396,0.142257,0.586956,1.39767,2.84902,0.100619,0.29599,0.339966
0.309159,0.778801,0.616062,0.310322,3.44109,2.30079,0.842945,0.539302,0.396873
0.88197,0.780165,0.769231,0.830513,3.20457,2.22988,-0.0456408,0.835398,0.586319
0.878688,0.986498,0.163046,0.707287,3.88816,0.808888,0.692329,0.710863,0.765973
0.68967,0.581141,0.711501,0.679674,1.4696,1.21848,0.242512,0.343197,0.343524
0.70871,0.645518,-0.0865552,0.477503,2.55251,0.958846,0.128138,0.384756,0.781304
0.549397,0.343938,0.0185508,0.0166365,2.19159,1.48056,0.508577,0.583729,0.939526
0.304202,0.74013,0.401104,0.113503,0.814889,3.5747,0.3806,0.304165,0.204214
0.240754,0.583021,0.541752,0.489608,2.21014,3.65643,0.822499,0.388277,0.472174
0.951309,0.938597,0.346324,0.682971,1.86325,2.95105,0.47572,0.0784289,0.756702
0.894521,0.405659,-0.0529868,0.956774,3.9151,1.92227,0.783508,0.956589,0.770686
0.599348,0.294731,-0.0850144,0.556021,1.97577,3.33684,0.52839,0.222887,2.03199
0.972272,0.66675,0.30117,0.824825,2.12692,2.76278,0.272666,0.789948,0.692981
0.504422,0.900412,0.605724,0.260695,2.20228,0.939888,-0.165417,0.105063,1.30939
0.582438,0.73296,0.163587,0.659163,2.4088,2.89679,0.0478826,0.483186,0.396966
0.344833,0.978922,0.520037,0.0733841,3.93707,3.98144,0.0415426,0.735114,0.318613
0.225864,0.241472,0.821064,0.372708,1.08053,3.23112,0.205559,0.604414,0.380238
0.724659,0.73778,-0.103219,0.587033,3.38521,2.50375,-0.180784,0.272171,0.543986
0.350429,0.968861,0.680727,0.0877956,3.87617,2.62152,0.839394,0.127784,1.01998
0.627471,0.244224,0.333286,0.15999,2.04876,2.55806,0.792885,0.282392,1.21432
0.832388,0.671211,0.394036,0.43343,3.34528,1.9053,0.71688,0.055626,1.87876
0.72059,0.742954,0.669091,0.802136,1.54197,2.20788,0.279346,0.488606,0.420133
0.783955,0.979114,-0.0405694,0.391062,2.03804,2.38144,0.787122,0.406458,1.00431
0.318991,0.596734,0.528101,0.585476,1.01305,2.35405,0.576497,0.130671,0.243545
0.527103,0.342951,0.849733,0.063689,3.64472,2.31559,-0.119489,0.623051,0.327672
0.279306,0.867385,0.376955,0.888171,0.862206,3.5725,0.0678461,0.872072,0.369557
0.674738,0.569624,0.116365,0.605835,1.3769,2.00272,-0.116293,0.428264,0.418717
0.822434,0.69723,0.506434,0.438023,1.55592,1.71438,0.187531,0.843436,0.578568
0.920344,0.42374,0.213633,0.626729,3.8409,2.13757,0.922164,0.774229,0.757078
0.257473,0.879406,0.102644,0.0568502,2.30576,1.58937,0.253641,0.819107,0.131425
0.330956,0.685052,0.594784,0.0720328,1.94294,1.16802,0.00804158,0.733674,0.225401
0.977064,0.721168,0.223546,0.25065,0.919301,1.40839,0.428622,0.439229,0.706122
0.235476,0.267954,0.163066,0.556396,2.34797,2.01351,0.82613,0.465544,1.57302
0.257143,0.360709,-0.191064,0.743182,1.15638,3.4434,0.718249,0.895508,0.764544
0.673248,0.435459,0.475674,0.929989,1.45571,3.06131,0.178995,0.892404,0.45948
0.418612,0.853322,0.752644,0.238245,2.56114,3.64473,-0.0266485,0.506125,0.527317
0.452182,0.675002,0.701628,0.293388,1.92404,2.34814,0.68607,0.769911,0.30324
0.879356,0.591537,0.38858,0.853398,1.49141,1.13116,-0.0936279,0.522808,0.585352
0.497029,0.657198,-0.00341433,0.859525,1.57552,3.91121,0.119685,0.456577,0.440741
0.432939,0.402711,0.675082,0.221538,3.47603,3.10432,-0.0356171,0.403954,0.458921
0.408826,0.411419,0.185055,0.366471,2.40126,3.87518,0.0447149,0.203463,0.231226
0.424558,0.633589,0.916048,0.497228,2.2021,1.49397,0.460518,0.672924,0.189936
0.74555,0.254093,0.19829,0.43938,1.30796,2.11237,0.243752,0.204015,0.64087
0.658454,0.577253,0.299988,0.569743,3.18621,1.22488,0.996426,0.382186,1.35652
0.605859,0.540611,0.257014,0.79859,3.57554,2.22335,-0.176009,0.546666,0.368636
0.432253,0.674363,0.861837,0.368858,1.142,0.995557,0.46542,0.570321,0.175206
0.427044,0.416262,0.19105,0.680407,0.825989,2.55967,0.638775,0.33893,1.03699
0.914724,0.753403,0.699765,0.171272,1.35712,1.27324,0.834007,0.448122,0.693723
0.240659,0.704582,0.917112,0.842797,3.29986,3.39208,0.935343,0.528465,0.0768448
0.824072,0.748828,0.45041,0.90535,2.49839,2.22815,0.180452,0.0538036,0.400072
0.209565,0.316578,0.378883,0.0169083,0.880268,3.3746,0.59865,0.25832,0.57424
0.497307,0.898421,0.93676,0.565243,2.70919,2.22953,-0.152352,0.785623,0.365097
0.653843,0.347688,0.995493,0.350787,2.89274,1.62451,-0.131342,0.992675,0.374448
0.464775,0.764276,0.356993,0.581245,1.22341,1.56685,-0.082866,0.228384,0.536674
0.473204,0.37668,0.895045,0.658265,3.16919,3.90836,0.0727646,0.594605,0.353939
0.342704,0.592124,0.772077,0.122766,3.63011,1.61472,-0.187442,0.308515,0.884289
0.618705,0.288711,-0.107192,0.754674,3.83825,3.15475,0.186296,0.763519,0.716484
0.91894,0.806445,0.408204,0.500555,2.87874,2.82484,-0.0513268,0.596659,0.629263
0.314049,0.476937,0.871119,0.612008,2.29183,2.03171,0.279742,0.271903,0.664017
0.722003,0.834288,0.701969,0.911904,1.76726,2.22991,0.711889,0.801752,0.556443
0.522378,0.62222,0.754582,0.889432,1.64936,2.59423,0.841273,0.747335,0.427046
0.662727,0.776304,0.35643,0.607182,2.5767,2.92026,0.0252298,0.268492,0.340211
0.802262,0.560641,0.786033,0.099276,3.21236,1.01454,-0.168336,0.635992,0.480044
0.360729,0.78004,0.238887,0.913692,1.86909,3.81119,0.176194,0.511616,0.171874
0.886541,0.305943,-0.1289,0.593242,3.79233,2.36852,0.768433,0.864755,0.787263
0.846073,0.528095,-0.00908283,0.366625,0.807763,3.42314,0.310045,0.222566,0.803603
0.911223,0.922078,0.244741,0.205901,2.37375,0.849945,0.446555,0.682887,0.706278
0.392921,0.24108,0.318697,0.690865,2.59308,3.8412,-0.0765937,0.443775,0.243254
0.44336,0.945895,0.854948,0.170423,1.58123,2.73435,0.140018,0.0744087,1.62715
0.569666,0.662485,0.158358,0.694275,3.34614,3.67803,0.823156,0.637922,0.927099
0.353036,0.97895,0.286815,0.826181,0.845083,2.32947,0.732764,0.452105,0.468481
0.966964,0.557982,0.17668,0.274157,1.32854,2.11854,0.702226,0.0865894,0.907188
0.503401,0.917405,0.592191,0.174439,3.54636,2.76811,-0.110219,0.348957,0.507543
0.838873,0.410825,-0.114402,0.329959,3.37516,2.16821,0.0769617,0.559433,0.716702
0.758671,0.523842,-0.0457254,0.977701,0.935348,3.47522,0.0795052,0.563324,0.607277
0.307369,0.930333,0.275318,0.150043,0.849023,3.90113,-0.0222401,0.535136,0.445497
0.741711,0.711067,-0.0196602,0.816038,0.941374,1.43694,0.406428,0.92012,0.651893
0.971893,0.551439,0.444454,0.476231,1.78156,2.47369,0.807297,0.680354,0.709449
0.69117,0.492378,0.290591,0.613637,1.27272,0.907066,0.15509,0.53242,0.524754
0.788988,0.916587,0.287341,0.325607,1.80633,2.07348,0.258325,0.685519,0.59004
0.564111,0.793045,0.136656,0.0831128,2.93338,2.18618,0.201464,0.371868,0.529799
0.219622,0.702893,0.413425,0.915094,3.33255,3.39975,0.96818,0.738466,0.479151
0.314248,0.772293,0.548152,0.109966,1.39711,1.34531,0.415938,0.22389,0.254039
0.892647,0.495602,0.641542,0.763383,1.80264,1.08401,0.0472548,0.53469,0.592525
0.72194,0.738789,0.503266,0.676583,2.46602,3.09881,-0.0925205,0.0727481,0.901786
0.420493,0.249376,0.46337,0.423766,2.22802,2.89678,0.331072,0.384965,0.247899
0.30573,0.486891,-0.019079,0.412398,1.75175,2.02466,0.861759,0.241841,11.3085
0.276089,0.813038,0.553034,0.37287,1.81978,3.94703,0.309173,0.0800823,1.06422
0.921896,0.441384,0.512654,0.642703,1.91633,3.5109,0.568614,0.989601,0.678202
0.718384,0.812038,0.928267,0.903693,3.6924,1.72064,-0.0791488,0.612411,0.368324
0.710092,0.444615,0.447678,0.295071,1.64799,2.19024,0.816265,0.857721,0.676451
0.922084,0.259745,0.949194,0.422382,3.1968,3.96524,-0.129483,0.0189691,1.48899
0.681829,0.356025,0.452567,0.876395,3.30166,2.28628,0.667621,0.470238,0.747128
0.428103,0.74848,0.797528,0.76404,3.04583,3.1961,0.807673,0.991707,0.306945
0.332018,0.267904,0.670839,0.632447,1.59841,1.1213,0.491265,0.154849,0.214456
0.332875,0.556907,0.70634,0.919355,1.03357,3.08515,0.178288,0.907054,0.280212
0.265855,0.415717,0.532434,0.59697,3.08215,2.19977,0.17255,0.420033,0.205199
0.825531,0.922764,0.914566,0.77817,3.56647,1.09901,0.697573,0.379409,0.593669
0.487459,0.266667,0.421561,0.372914,3.24522,2.38824,0.84239,0.0548973,13.4933
0.919177,0.263342,0.0152676,0.134329,1.5252,2.46399,0.723081,0.518254,0.771739
0.61479,0.572874,0.463978,0.396401,3.32808,1.99175,0.731892,0.0671003,3.5229
0.313705,0.367463,0.710979,0.809628,1.45505,3.20845,-0.194122,0.889788,0.359935
0.466604,0.654098,0.761703,0.122545,2.58796,0.973794,0.0504566,0.627603,0.258003
0.698948,0.255789,0.976046,0.485038,3.81771,2.64218,0.971122,0.0162474,0.563151
0.710393,0.617796,0.229659,0.182819,1.51249,2.81302,0.918758,0.616993,0.834763
0.58524,0.206867,0.935964,0.415547,2.35415,3.40012,0.715502,0.626279,0.415322
0.531713,0.802457,0.0657821,0.998448,3.25301,2.40689,0.630524,0.725724,0.795273
0.645065,0.866509,0.763621,0.572917,1.71429,2.54061,0.120318,0.469788,0.326257
0.293343,0.603473,0.972298,0.141424,2.18895,3.80808,-0.0997704,0.736446,0.581295
0.442432,0.821741,0.0815578,0.14052,1.19135,1.52314,0.697341,0.0727529,10.1866
0.293531,0.813491,-0.0929509,0.682,2.56233,1.78233,-0.175409,0.497605,0.0876849
0.910444,0.383348,0.15856,0.549234,1.96402,1.38366,-0.137867,0.427005,0.637828
0.884721,0.842691,0.839123,0.502458,2.4961,1.00115,0.681443,0.305597,0.633271
0.732403,0.977776,-0.0206438,0.447928,3.7991,2.69891,0.210522,0.0862876,1.39543
0.530444,0.585565,0.198128,0.118419,1.37904,1.55603,0.836744,0.896415,0.713178
0.538038,0.316307,0.753481,0.165369,3.27887,1.70824,0.283879,0.469248,0.305125
0.71251,0.201497,-0.0832699,0.63039,1.03761,2.86579,0.891533,0.102847,13.5889
0.351054,0.203601,0.526519,0.392439,1.90137,1.12252,0.737809,0.153678,1.68677
0.539704,0.755123,0.682966,0.498502,2.00966,1.3646,0.605044,0.159199,0.297651
0.247904,0.857407,0.767629,0.414066,3.12182,0.850887,0.441831,0.705839,0.17954
0.209125,0.389006,0.0980312,0.845584,1.23782,1.35736,0.492434,0.12985,5.77622
0.66205,0.937005,0.758361,0.614997,0.965226,3.04827,0.886347,0.748413,0.514002
0.487327,0.657492,0.155098,0.62017,2.52168,3.0205,0.809697,0.225609,2.96815
0.392685,0.212729,0.918343,0.453747,2.02906,3.29525,0.859321,0.967735,0.305733
0.285174,0.975115,0.704083,0.629573,0.826968,0.83939,0.709862,0.568008,0.259949
0.744544,0.889419,0.13346,0.145961,3.6345,1.16199,0.844019,0.737828,0.87141
0.691095,0.42989,0.0179257,0.865853,2.743,1.28884,0.122532,0.0103135,147.139
0.595898,0.90675,0.169077,0.731217,3.76657,1.16294,0.425677,0.819308,0.67531
0.78945,0.411845,0.311668,0.724896,2.52278,2.96853,0.798388,0.868451,0.72702
0.436156,0.454621,0.573506,0.169231,1.78631,2.25215,0.237839,0.443028,0.216322
0.93534,0.685585,0.0397263,0.823318,2.61568,3.92113,0.489955,0.861358,0.70889
0.97458,0.838444,-0.0351003,0.68548,2.59444,3.4768,-0.0744681,0.124224,0.706591
0.752597,0.292952,0.886809,0.106151,2.46518,3.08896,0.995762,0.591178,0.65321
0.277937,0.513226,0.217111,0.346133,2.27898,1.42989,0.723561,0.901149,0.615139
0.420322,0.818365,-0.105046,0.506022,2.61648,1.90085,0.918917,0.448653,2.31855
0.369719,0.72123,0.678348,0.442393,2.5035,0.947301,-0.178011,0.990792,0.208073
0.333525,0.708543,0.0904169,0.766205,1.12521,3.78444,0.478029,0.56396,0.412975
0.599561,0.971577,-0.0151505,0.78794,2.6857,3.72697,0.196975,0.984086,0.508259
0.364245,0.653327,0.43763,0.174838,3.35462,3.80151,-0.176717,0.702801,0.308544
0.545369,0.530406,0.762397,0.596289,3.1814,3.55935,-0.142381,0.878825,0.299495
0.767807,0.288236,0.176288,0.560055,1.07793,3.85046,0.832182,0.0557254,12.4397
0.298651,0.877877,0.132705,0.0142028,3.18962,3.73323,0.0747885,0.0557895,0.494812
0.408047,0.411886,0.397898,0.249897,1.03583,3.4925,-0.055413,0.687611,0.261138
0.476424,0.835142,-0.13754,0.980438,3.82079,1.84026,-6.23772E-05,0.915164,0.487013
0.214427,0.783892,0.624055,0.914419,2.78987,3.63178,-0.167146,0.539671,0.668449
0.782874,0.854966,0.82445,0.293213,3.98519,1.92841,0.72187,0.144123,0.533202
0.246676,0.514503,0.916117,0.80459,2.47277,2.39507,0.334814,0.507513,0.393169
0.46476,0.931904,0.387075,0.636197,3.85681,3.71985,0.243097,0.0933413,0.458088
0.596746,0.725539,0.576969,0.37735,2.71055,1.35274,0.889935,0.855744,0.670514
0.205602,0.700695,0.130343,0.226363,1.8537,3.80854,0.14362,0.951566,0.145386
0.892628,0.739481,0.452947,0.586334,3.66925,1.18522,-0.0396061,0.393868,0.591019
0.554584,0.233569,0.506988,0.907043,1.83876,2.96089,0.305732,0.272791,0.301437
0.290073,0.556557,0.663799,0.0382991,3.84645,1.83975,0.172716,0.707095,0.157573
0.988349,0.236036,0.732846,0.249816,2.7058,3.82979,-0.109633,0.913731,0.686263
0.740236,0.865528,0.209998,0.396689,3.50453,2.46452,0.779844,0.314608,1.07221
0.515999,0.608567,-0.0187468,0.551179,2.33681,2.18179,0.81162,0.190494,6.69885
0.401294,0.351246,0.56693,0.542168,3.06,1.67065,0.796388,0.44618,0.798951
0.643099,0.337277,0.173091,0.652088,1.12038,2.7148,0.889953,0.727533,0.820972
0.242176,0.390744,0.027098,0.463435,1.96273,1.00096,0.549746,0.265984,2.6216
0.212925,0.82317,0.540238,0.800331,3.18228,2.98603,0.796839,0.283916,0.482911
0.380111,0.394688,0.618675,0.867064,1.27083,1.02583,0.185453,0.281871,0.366684
0.703676,0.524672,-0.132846,0.96294,3.82207,3.4731,0.766873,0.218869,2.39239
0.356472,0.313555,0.308343,0.740602,0.802209,0.850954,0.56474,0.670204,0.517002
0.278435,0.93176,0.599375,0.918444,2.11739,1.83499,-0.159705,0.252695,1.01509
0.516366,0.647212,0.682953,0.116658,1.52724,1.91543,0.703703,0.142491,0.430624
0.660633,0.525345,0.530298,0.731463,2.84586,1.98187,0.476205,0.229167,0.524768
0.904207,0.437357,0.638259,0.856789,3.1337,0.835842,-0.148058,0.88649,0.635548
0.62995,0.493517,0.882236,0.605419,2.87446,2.5073,-0.0758984,0.463098,0.36107
0.810065,0.559074,0.750404,0.742064,3.13685,2.74266,-0.195881,0.87852,0.506963
0.445652,0.235557,0.250606,0.192336,1.60086,1.49515,-0.134058,0.0795955,1.02551
0.879876,0.452958,0.361163,0.831566,1.61729,2.88484,0.4579,0.146455,0.720703
0.558089,0.989903,-0.177667,0.0480145,1.12426,2.50953,0.462652,0.485991,0.880235
0.869661,0.529366,0.283483,0.515647,2.00574,3.89465,0.420919,0.294593,0.697066
0.841304,0.927558,0.394317,0.409208,3.54265,2.35045,0.722436,0.508942,0.73629
0.766318,0.285298,0.562788,0.382102,1.96563,0.843195,0.706487,0.704515,0.713231
0.800533,0.701933,0.00605214,0.640134,0.911214,2.57941,0.181117,0.160187,0.770896
